"","대분류","중분류","세분류","면적","비고","Univ_SGG1","Univ_SGG2","Univ_Name","AreaFactor","DensityFactor","CapacityFactor","Units","용량(kW)","연간발전량(kWh)"
"197","주차장","노외",NA,123.817764287,NA,"수원시","장안구","성균관대학교",50,10,0.1305,"ratio",6.19088821435,7077.29958888063
"198","주차장","노외",NA,273.541087909999,NA,"수원시","장안구","성균관대학교",50,10,0.1305,"ratio",13.6770543955,15635.3350438476
"199","주차장","노외",NA,185.170617275,NA,"수원시","장안구","성균관대학교",50,10,0.1305,"ratio",9.25853086375,10584.1673128217
"200","주차장","노외",NA,181.801451904999,NA,"수원시","장안구","성균관대학교",50,10,0.1305,"ratio",9.09007259524995,10391.5891894378
"201","주차장","노외",NA,114.801558783999,NA,"수원시","장안구","성균관대학교",50,10,0.1305,"ratio",5.74007793919995,6561.9422985346
"202","주차장","노외",NA,56.7596525323,NA,"수원시","장안구","성균관대학교",50,10,0.1305,"ratio",2.837982626615,3244.32497909374
"203","주차장","노외",NA,33.0616090811999,NA,"수원시","장안구","성균관대학교",50,10,0.1305,"ratio",1.65308045406,1889.76851347231
"204","주차장","노외",NA,42.4645004165,NA,"수원시","장안구","성균관대학교",50,10,0.1305,"ratio",2.123225020825,2427.22837930672
"205","주차장","노외",NA,169.210084991999,NA,"수원시","장안구","성균관대학교",50,10,0.1305,"ratio",8.46050424959995,9671.87924805767
"206","주차장","노외",NA,220.351447753999,NA,"수원시","장안구","성균관대학교",50,10,0.1305,"ratio",11.0175723876999,12595.0684021708
"207","주차장","노외",NA,90.4388839477999,NA,"수원시","장안구","성균관대학교",50,10,0.1305,"ratio",4.52194419738999,5169.39616757229
"208","건물","복합",NA,2161.45171259,NA,"수원시","장안구","성균관대학교",16.47,6.6,0.1305,"ratio",53.9380450096323,61660.8942941114
"209","주차장","노외",NA,69.2268888806,NA,"수원시","장안구","성균관대학교",50,10,0.1305,"ratio",3.46134444403,3956.93974152622
"210","주차장","노외",NA,145.393835322999,NA,"수원시","장안구","성균관대학교",50,10,0.1305,"ratio",7.26969176614995,8310.5662332273
"211","주차장","노외",NA,317.311118577,NA,"수원시","장안구","성균관대학교",50,10,0.1305,"ratio",15.86555592885,18137.1862267427
"212","주차장","노외",NA,136.719776695999,NA,"수원시","장안구","성균관대학교",50,10,0.1305,"ratio",6.83598883479995,7814.76571616661
"213","주차장","노외",NA,87.0354085541,NA,"수원시","장안구","성균관대학교",50,10,0.1305,"ratio",4.351770427705,4974.8569175438
"214","주차장","노외",NA,226.834640546,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",11.3417320273,14257.2376622377
"215","주차장","노외",NA,141.679035274,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",7.0839517637,8904.95240407672
"216","주차장","노외",NA,153.970829122999,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",7.69854145614995,9677.52852286785
"217","주차장","노외",NA,162.315931134,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",8.1157965567,10202.0432195653
"218","주차장","노외",NA,155.990951916,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",7.7995475958,9804.49930077635
"219","주차장","노외",NA,162.389097313999,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",8.11945486569995,10206.6419334768
"220","주차장","노외",NA,156.177072414999,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",7.80885362074995,9816.19753249993
"221","건물","평면",NA,1557.3765267,NA,"시흥시","경기과기대로","경기과학기술대학교",24.14,6.6,0.1435,"ratio",56.9622262947546,71604.9361860841
"222","건물","평면",NA,806.622645752,NA,"시흥시","경기과기대로","경기과학기술대학교",24.14,6.6,0.1435,"ratio",29.5028343461413,37086.8329431604
"223","건물","평면",NA,1286.46508489,NA,"시흥시","경기과기대로","경기과학기술대학교",24.14,6.6,0.1435,"ratio",47.053435074613,59148.9910948931
"224","건물","평면",NA,1301.47705937,NA,"시흥시","경기과기대로","경기과학기술대학교",24.14,6.6,0.1435,"ratio",47.602509413927,59839.210483871
"225","건물","경사",NA,1375.72808073,NA,"시흥시","경기과기대로","경기과학기술대학교",33,6.6,0.1435,"ratio",68.7864040365,86468.6370581227
"226","주차장","노외",NA,98.8400279581999,"노상","시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",4.94200139791,6212.39227725674
"227","주차장","노외",NA,221.768584198,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",11.0884292099,13938.8208225969
"228","주차장","노외",NA,177.949095155999,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",8.89745475779995,11184.63447784
"229","건물","평면",NA,1677.95080705,NA,"시흥시","경기과기대로","경기과학기술대학교",24.14,6.6,0.1435,"ratio",61.3723219427076,77148.6910213
"230","주차장","노외",NA,234.21135336,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",11.710567668,14720.8861927361
"231","주차장","노외",NA,103.637650488999,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",5.18188252444995,6513.93724618505
"232","주차장","노외",NA,117.170368765999,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",5.85851843829995,7364.50918804933
"233","주차장","노외",NA,102.589659151,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",5.12948295755,6448.0678466178
"234","주차장","노외",NA,48.5543753902,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",2.42771876951,3051.78815640024
"235","주차장","노외",NA,191.021910216,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",9.5510955108,12006.3001228062
"236","주차장","노외",NA,60.352819062,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",3.0176409531,3793.35573650389
"237","건물","평면",NA,1405.82177060999,NA,"시흥시","경기과기대로","경기과학기술대학교",24.14,6.6,0.1435,"ratio",51.4189962765533,64636.763459404
"238","건물","평면",NA,211.487645802999,NA,"시흥시","경기과기대로","경기과학기술대학교",24.14,6.6,0.1435,"ratio",7.73532086315817,9723.76244424161
"239","주차장","노외",NA,131.751776637,"주차장커버/불가","시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",6.58758883185,8280.99441696536
"240","주차장","노외",NA,78.4261454700999,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",3.921307273505,4929.31852123219
"241","주차장","노외",NA,81.4318633353999,"노상","시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",4.07159316677,5118.23690621989
"242","주차장","노외",NA,137.471341575999,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",6.87356707879995,8640.48623207626
"243","주차장","노외",NA,123.800709785999,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",6.19003548929995,7781.24601217939
"244","주차장","노외",NA,155.509809867,"노상","시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",7.77549049335,9774.25807957055
"245","건물","평면",NA,1641.14057473,NA,"시흥시","경기과기대로","경기과학기술대학교",24.14,6.6,0.1435,"ratio",60.0259598090639,75456.2330375819
"246","주차장","노외",NA,238.193600156,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",11.9096800078,14971.1823506051
"247","건물","복합",NA,743.946775839999,NA,"시흥시","경기과기대로","경기과학기술대학교",16.47,6.6,0.1435,"ratio",18.5648536334618,23337.1349084795
"248","건물","복합",NA,1177.68385031,NA,"시흥시","경기과기대로","경기과학기술대학교",16.47,6.6,0.1435,"ratio",29.388565173645,36943.1897371822
"249","건물","평면",NA,1215.51428273,NA,"시흥시","경기과기대로","경기과학기술대학교",24.14,6.6,0.1435,"ratio",44.4583557350033,55886.8206602433
"250","주차장","노외",NA,99.9852308273,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",4.999261541365,6284.37171318829
"251","주차장","노외",NA,94.7417761545,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",4.737088807725,5954.80485663879
"252","주차장","노외",NA,255.13965976,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",12.756982988,16036.2930348953
"253","주차장","노외",NA,157.881028465,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",7.89405142325,9923.29628211065
"254","건물","평면",NA,1357.17694768999,NA,"시흥시","경기과기대로","경기과학기술대학교",24.14,6.6,0.1435,"ratio",49.6397750261157,62400.175594329
"255","주차장","노외",NA,177.918684232,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",8.8959342116,11182.7230600339
"256","주차장","노외",NA,105.961073271,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",5.29805366355,6659.97133830216
"257","기타시설물","구령대",NA,59.4381821256,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",2.97190910628,3735.86806114034
"258","기타시설물","운동장",NA,358.720752178999,"좌석","시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",17.93603760895,22546.6754367066
"259","기타시설물","운동장",NA,175.903532777999,"좌석","시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",8.79517663889995,11056.0647456956
"260","기타시설물","운동장",NA,154.657069457,"좌석","시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",7.73285347285,9720.66078658082
"261","주차장","노외",NA,37.1248366519999,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",1.85624183259999,2333.40735808815
"262","주차장","노외",NA,109.311468571999,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",5.46557342859995,6870.55373415585
"263","주차장","노외",NA,77.6546963559,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",3.882734817795,4880.83063005738
"264","주차장","노외",NA,109.155092162,NA,"시흥시","경기과기대로","경기과학기술대학교",50,10,0.1435,"ratio",5.4577546081,6860.72500765819
"265","건물","평면",NA,1871.32648330999,NA,"안산시","단원구","신안산대학교",24.14,6.6,0.1335,"ratio",68.4451837986412,80043.9046451589
"266","주차장","노외",NA,122.416358025999,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",6.12081790129995,7158.05170285424
"267","주차장","노외",NA,190.531793531999,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",9.52658967659995,11140.9655631966
"268","주차장","노외",NA,388.770849990999,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",19.43854249955,22732.5979115237
"269","주차장","노외",NA,67.8042523047,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",3.390212615235,3964.71804501272
"270","주차장","노외",NA,96.5461695296999,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",4.82730847648499,5645.34417091014
"271","주차장","노외",NA,52.9107470956,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",2.64553735478,3093.85011492102
"272","건물","경사",NA,1025.14445795999,NA,"안산시","단원구","신안산대학교",33,6.6,0.1335,"ratio",51.2572228979995,59943.2718902945
"273","건물","경사",NA,1038.14502594,NA,"안산시","단원구","신안산대학교",33,6.6,0.1335,"ratio",51.907251297,60703.4541017896
"274","건물","평면",NA,1570.00244795,NA,"안산시","단원구","신안산대학교",24.14,6.6,0.1335,"ratio",57.4240289295652,67155.1048719693
"275","주차장","노외",NA,136.737416754999,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",6.83687083774995,7995.44696991506
"276","주차장","노외",NA,197.417402189,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",9.87087010945,11543.5877581974
"277","주차장","노외",NA,141.347990828999,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",7.06739954144995,8265.04106774406
"278","주차장","노외",NA,200.633861749,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",10.03169308745,11731.6637980493
"279","주차장","노외",NA,79.7359695404999,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",3.98679847702499,4662.40134694165
"280","주차장","노외",NA,129.196656245,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",6.45983281225,7554.51608061389
"281","주차장","노외",NA,126.8157139,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",6.340785695,7415.2952388747
"282","주차장","노외",NA,378.596277176,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",18.9298138588,22137.6601153123
"283","주차장","노외",NA,385.809942082,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",19.2904971041,22559.4647433608
"284","주차장","노외",NA,371.425942958999,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",18.5712971479499,21718.3891626415
"285","주차장","노외",NA,386.615778227,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",19.33078891135,22606.5844002674
"286","주차장","노외",NA,381.494436663999,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",19.0747218332,22307.124195054
"287","주차장","노외",NA,385.071278806,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",19.2535639403,22516.2728856232
"288","주차장","노외",NA,385.467451095999,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",19.2733725548,22539.4382679364
"289","주차장","노외",NA,388.937964555,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",19.44689822775,22742.3696014245
"290","주차장","노외",NA,384.224457572,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",19.2112228786,22466.7567076076
"291","주차장","노외",NA,376.209696446999,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",18.8104848223499,21998.1095803454
"292","건물","복합",NA,2512.66024418,NA,"안산시","단원구","신안산대학교",16.47,6.6,0.1335,"ratio",62.7022942752191,73327.8250630977
"293","주차장","노외",NA,169.025589137999,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",8.45127945689995,9883.43327366622
"294","주차장","노외",NA,154.688947821999,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",7.73444739109995,9045.12684599575
"295","주차장","노외",NA,434.73107411,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",21.7365537055,25420.030096434
"296","주차장","노외",NA,103.936124488,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",5.1968062244,6077.45700718682
"297","주차장","노외",NA,212.096134105999,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",10.6048067052999,12401.8972495801
"298","주차장","노외",NA,92.7553982246,NA,"안산시","단원구","신안산대학교",50,10,0.1335,"ratio",4.63776991123,5423.68640038704
